s01e01	BRAN (to JON): What about you?
s01e01	JON: I’m not a Stark. Get on.
s01e01	[JON walks away, pauses, and hears another whimper.]
s01e01	ROBB: What is it?
s01e01	[JON pulls up a white wolf pup.]
s01e01	THEON: The runt of the litter. That one’s yours, Snow.
s01e01	[Scene shifts to bells ringing at Kings Landing. In front of the Iron Throne, surrounded by druidical looking celebrants, lies the body of JON ARRYN. Up in the balcony, CERSEI watches the scene below as JAIME approaches.]
s01e01	JAIME: As your brother, I feel it’s my duty to warn you: You worry too much. It’s starting to show.
s01e01	CERSEI: And you never worry about anything. When we were seven, you jumped off the cliffs as Casterly Rock. One hundred foot drop into the water. And you were never afraid.
s01e01	JAIME: There was nothing to be afraid of until you told father. [In a whisper, mimicking] We’re Lannisters. Lannisters don’t act like fools.
s01e01	CERSEI: What if Jon Arryn told someone?
s01e01	JAIME: But who would he tell?
s01e01	CERSEI: My husband.
s01e01	JAIME: If he told the king, both our heads would be skewered on the city gates by now. Whatever Jon Arryn knew or didn’t know, it died with him. And Robert will choose a new Hand of the king, someone to do his job while he’s off fucking boars and hunting whores. Or is it the other way around? And life will go on.
s01e01	CERSEI: You should be the Hand of the king.
s01e01	JAIME: That’s an honor I can do without. Their days are too long, their lives are too short.
s01e01	[Scene shifts to a raven approaching Winterfell. CATELYN crosses a busy courtyard and finds NED in the godswood.]
s01e01	CATELYN: All these years and I still feel like an outsider when I come here.
s01e01	NED: You have five northern children. You’re not an outsider.
s01e01	CATELYN: I wonder if the old gods agree.
s01e01	NED: It’s your gods with all the rules.
s01e01	CATELYN: I am so sorry, my love.
s01e01	NED: Tell me.
s01e01	CATELYN: There was a raven from Kings Landing. Jon Arryn is dead. A fever took him. I know he was like a father to you.
s01e01	NED: Your sister. The boy …
s01e01	CATELYN: They both have their health. Gods be good. [pause] The raven brought more news. The king rides for Winterfell. With the queen and all the rest of them.
s01e01	NED: He’s coming this far North, there’s only one thing he’s after.
s01e01	CATELYN: You can always say no, Ned.
s01e01	[Scene shifts to the Winterfell great hall where a great banquet is being prepared.]
s01e01	CATELYN: We need plenty of candles for Lord Tyrion’s chamber. I’m told he reads all night.
s01e01	MAESTER LUWIN: I’m told he drinks all night.
s01e01	CATELYN: How much could he possibly drink? A man of his … stature.
s01e01	LUWIN: We’ve brought up eight barrels of ale from the cellar. Perhaps we’ll find out.
s01e01	CATELYN: In any case, candles.
s01e01	[Scene shifts to Robb, Theon, and Jon getting barbered.]
s01e01	JON: Why’s your mother so dead-set on us getting pretty for the king?
s01e01	THEON: It’s for the queen, I bet. I hear she’s [sleek as a mink?]
s01e01	ROBB: I hear the prince is a right royal prick.
s01e01	THEON: Think of all those southern girls he gets to stab with his right royal prick.
s01e01	ROBB: Go on, Tommy, shave him good. He’s never met a girl he likes better than his own hair.
s01e01	[Scene shifts to the royal procession approaching Winterfell. Bran sees them from his perch high atop a castle wall and clambers nimbly down to tell everyone. CATELYN and LUWIN walk to the courtyard, passing BRAN’s wolf pup.]
s01e01	CATELYN: Gods, but they grow fast. [Seeing BRAN on the wall] Brandon!
s01e01	BRAN: I saw the king! He’s got hundreds of people!
s01e01	CATELYN: How many times have I told you: No climbing!
s01e01	BRAN: But he’s coming right now! Down our road!
s01e01	CATELYN: I want you to promise me: No more climbing.
s01e01	BRAN (looking down): I promise.
s01e01	CATELYN: D’you know what?
s01e01	BRAN: What?
s01e01	CATELYN: You always look at your feet before you lie. Run and find your father. Tell him the king is close.
s01e01	[BRAN runs off, followed by his wolf pup.]
s01e01	[Scene shifts to grand entry of the king’s horses and men. ARYA, wearing a helm and cloak, pushes her way into a tall wagon for a better look. In rides JOFFREY, followed by the HOUND. The other Starks wait in a greeting line.]
s01e01	CATELYN: Where’s Arya? Sansa, where’s your sister?
s01e01	[More riders with banners. ARYA scoots past her parents to get in the receiving line.]
s01e01	NED: Hey,, hey, hey, hey. What are you doing with that on? [Pulls off ARYA’s helm]
s01e01	ARYA (pushing BRAN): Move!
s01e01	[JOFFREY rides up, SANSA smiles at him, ROBB glares at JOFFREY. The HOUND pulls up his helm. The coach carrying CERSEI lumbers in, followed by KING ROBERT. All kneel. ROBERT heaves himself off his horse. NED looks shocked at the sight of his old friend, now fat and red-faced. ROBERT signals for all to rise and looks at NED.]
s01e01	NED: Your Grace.
s01e01	ROBERT: You’ve got fat.
s01e01	[NED gives ROBERT a “What about you?” look. They start laughing.]
s01e01	ROBERT: Cat!
s01e01	CATELYN: Your Grace.
s01e01	ROBERT: Nine years. Why haven’t I seen you? Where the hell have you been?
s01e01	NED: Guarding the North for you, Your Grace. Winterfell is yours.
s01e01	[CERSEI and her other children descend from the coach.]
s01e01	ARYA: Where’s the Imp?
s01e01	SANSA: Will you shut up?
s01e01	ROBERT: Who have we here? You must be Robb. (To Sansa) My, you’re a pretty one. (To Arya) Your name is?
s01e01	ARYA: Arya.
s01e01	ROBERT (to BRAN) Ooh. Show us your muscles. You’ll be a soldier.
s01e01	[JAIME removes his helm.]
s01e01	ARYA: That’s Jaime Lannister. The queen’s twin brother.
s01e01	SANSA: Would you please shut up.
s01e01	[CERSEI approaches.]
s01e01	NED: My queen.
s01e01	CATELYN: My queen.
s01e01	ROBERT: Take me to your crypt. I want to pay my respects.
s01e01	CERSEI: We’ve been riding for a month, my love. Surely the dead can wait.
s01e01	ROBERT: Ned.
s01e01	ARYA: Where’s the Imp?
s01e01	[CERSEI, humiliated in front of all, walks back to JAIME.]
s01e01	CERSEI: Where is our brother? Go find the little beast.
s01e01	[Scene changes to the crypt.]
s01e01	NED: Tell me about Jon Arryn.
s01e01	ROBERT: One minute he was fine, and then … Burned right through him, whatever it was. I loved that man.
s01e01	NED: We both did.
s01e01	ROBERT: He never had to teach you much, but me … You remember me at 16? All I wanted to do was crack skulls and fuck girls. He showed me what was what.
s01e01	NED: Aye.
s01e01	ROBERT: Don’t look at me like that. Not his fault I didn’t listen. (They laugh. ROBERT sighs.) I need you, Ned. Down at Kings Landing. Not up here, where you’re no damn use to anybody. Lord Eddard Stark, I would name you the Hand of the king.
s01e01	[NED kneels.]
s01e01	NED: I’m not worthy of the honor.
s01e01	ROBERT: I’m not trying to honor you. I’m trying to get you to run my kingdom while I eat, drink, and whore my way to an early grave. Damn it, Ned, stand up. You helped me win the Iron Throne, now help me keep the damn thing. We were meant to rule together. If your sister had lived, we would have been bound by blood. Well, it’s not too late. I have a son, you have a daughter. We’ll join our Houses.
s01e01	[Scene changes to JAIME in the Winterfell settlement. We see Tyrion inside a whorehouse, swilling liquor and laughing as a woman pops into view after servicing him.]
s01e01	TYRION: Mmh. It is true what they say about the Northern girls.
s01e01	ROS: Did you hear the king’s in Winterfell?
s01e01	TYRION: I did hear something about that.
s01e01	ROS: And the queen. And her twin brother. They say that he is the most handsome man in the Seven Kingdoms.
s01e01	TYRION: And the other brother?
s01e01	ROS: The queen has two brothers?
s01e01	TYRION: There’s the pretty one. And there’s the clever one.
s01e01	ROS: I hear they call him the Imp.
s01e01	TYRION: I hear he hates that nickname.
s01e01	ROS: Oh? I hear he’s more than earned it. I hear he’s a drunken little lecher into all manner of perversions.
s01e01	TYRION: Clever girl.
s01e01	ROS: We’ve been expecting you, Lord Tyrion.
s01e01	TYRION: Have you?
s01e01	TYRION: The gods gave me one blessing.
s01e01	[She climbs on TYRION. JAIME walks in without knocking.]
s01e01	JAIME: Don’t get up.
s01e01	ROS: M’lord.
s01e01	TYRION: Should I explain to you the meaning of a closed door in a whorehouse, brother?
s01e01	JAIME: You’ve much to teach me, no doubt. But our sister craves your attention.
s01e01	TYRION: She has odd cravings, our sister.
s01e01	JAIME: A family trait. Now, the Starks are feasting us at sundown. Don’t leave me alone with these people.
s01e01	TYRION: I’m sorry, I’ve begun the feast a bit early. And this is the first of many courses.
s01e01	JAIME: I thought you might say that. But since we’re short on time, (he opens the door; a bevy of whores enter and descend on TYRION) Come on, girls. See you at sundown.
s01e01	[JAIME leaves.]
s01e01	TYRION: Close the door!
s01e01	Scene changes to the Winterfell crypt, at Lyanna’s tomb. [Robert places a feather in the hand of her statue.]
s01e01	ROBERT: Did you have to bury her in a place like this? She should be on a hill somewhere with the sun and the clouds above her.
s01e01	NED: She was my sister. This is where she belongs.
s01e01	ROBERT: She belonged with me.
s01e01	[He touches Lyanna’s face.]
s01e01	ROBERT: In my dreams, I kill him every night.
s01e01	NED: It’s done, Your Grace. The Targaryens are gone.
s01e01	ROBERT: Not all of them.
s01e01	[Scene shifts to Daenerys on a balcony in Pentos, across the Narrow Sea.]
s01e01	VISERYS (off camera): Daenerys!
s01e01	[He enters a large chamber.]
s01e01	VISERYS: Daenerys! There’s our bride to be! Look – a gift from Illyrio. Touch it. Come on. Feel the fabric. Mmmm. Isn’t he a gracious host?
s01e01	DAENERYS: We’ve been his guests for over a year and he’s never asked us for anything.
s01e01	VISERYS: Illyrio is no fool. He knows I won’t forget my friends when I come into my throne. You still slouch. Let me see. (He pulls off her gown.) You have a woman’s body now. (She endures it as he strokes her breast.) I need you to be perfect today. Can you do that for me? You don’t want to wake the dragon, do you?
s01e01	DAENERYS: No.
s01e01	[VISERYS nods and starts to leave the chamber. He turns.]
s01e01	VISERYS: When they write the history of my reign, sweet sister, they will say it began today.
s01e01	[Daenerys turns and steps into a steaming hot bath with a despairing look on her face.]
s01e01	MAID: It’s too hot, my lady.
s01e01	[But DAENERYS keeps stepping deeper. The scene shifts to ILLYRIOS, DAENERYS, AND VISERYS outside the mansion, awaiting Khal Drogo.]
s01e01	VISERYS: Where is he?
s01e01	ILLYRIO: The Dothraki are not known for their punctuality.
s01e01	[A host of Dothraki come riding up. Khal Drogo wheels his stallion into the front.]
s01e01	ILLYRIO: (Greets them in Dothraki.) May I present my honored guests? Viserys of House Targaryen, the third of his name. The rightful King of the Andals and the First Men. And his sister, Daenerys, of the House Targaryen.
s01e01	VISERYS (to DAENERYS) Do you see how long his hair is? When Dothraki are defeated in combat, they cut off their braid so the whole world can see their shame. Khal Drogo has never been defeated. He’s a savage, of course, but he’s one of the finest killers alive. And you will be his queen.
s01e01	ILLYRIO: Come forward, my dear.
s01e01	[KHAL DROGO watches as DAENERYS walks toward him. She does not hesitate and looks straight at him, although there is fear on her face. KHAL DROGO gazes at her and then leads his horsemen on a charge away.]
s01e01	VISERYS: Where’s he going?
s01e01	ILLYRIO: The ceremony is over.
s01e01	VISERYS: But he didn’t say anything. Did he like her?
s01e01	ILLYRIO: Trust me, Your Grace. If he didn’t like her, we’d know.
s01e01	[The scene shifts to ILLYRIO, VISERYS, AND DAENERYS ON A GARDEN BALCONY OVERLOOKING THE SEA.]
s01e01	ILLYRIO: It won’t be long now. Soon you will cross the Narrow Sea and take back your father’s throne. The people drink secret toasts to your health. They cry out for their true king.
s01e01	VISERYS: When will they be married?
s01e01	ILLYRIO: Soon. The Dothraki never stay still for long.
s01e01	VISERYS: Is it true they lie with their horses?
s01e01	ILLYRIO: I wouldn’t ask Khal Drogo.
s01e01	VISERYS: Do you take me for a fool?
s01e01	ILLYRIO: I take you for a king. Kings lack the caution of common men. My apologies if I’ve given offense.
s01e01	VISERYS: I know how to play a man like Drogo. I give him a queen and he gives me an army.
s01e01	DAENERYS (pleadingly) I don’t want to be his queen. I want to go home.
s01e01	VISERYS: So do I. I want us both to go home. But they took it from us. So tell me, sweet sister, how do we go home?
s01e01	DAENERYS: I don’t know.
s01e01	VISERYS: We go home with an army. With Khal Drogo’s army. I would let his whole tribe fuck you, all 40,000 men and their horses too, if that’s what it took.
s01e01	[He gives DAENERYS a brotherly kiss on the forehead and walks away. The scene shifts to a bedroom in Winterfell, where CATELYN is fixing SANSA’S hair.]
s01e01	SANSA: Do you think Joffrey will like me? What if he thinks I’m ugly?
s01e01	CATELYN: Then he is the stupidest prince that ever lived.
s01e01	SANSA: He’s so handsome.
s01e01	[CATELYN rolls her eyes.]
s01e01	SANSA: When would we be married? Soon or do we have to wait?
s01e01	CATELYN: Hush now. Your father hasn’t even said yes.
s01e01	SANSA: Why would he say no? He’d be the second most powerful man in the kingdoms.
s01e01	CATELYN: He’d have to leave home. He’d have to leave me. And so would you.
s01e01	SANSA: You left your home to come here. And I’d be queen someday. Please make father say yes.
s01e01	CATELYN: Sansa…
s01e01	SANSA: Please, please. It’s the only thing I ever wanted.
s01e01	[Scene shifts to the Winterfell banquet. Laughter, music, KING ROBERT getting bawdy with a wench. CATELYN and CERSEI watch, CATELYN embarrassed for CERSEI, who looks disgusted. Out in the courtyard, JON takes out his frustration on a fencing dummy. His uncle BENJEN rides up.]
s01e01	BENJEN: Is he dead yet?
s01e01	JON: Uncle Benjen!
s01e01	[They hug.]
s01e01	BENJEN: You got bigger. I rode all day. Didn’t want to leave you alone with the Lannisters. Why aren’t you at the feast?
s01e01	JON: Lady Stark thought it might insult the royal family to seat a bastard in their midst.
s01e01	BENJEN: Well, you’re always welcome on the wall. No bastard was ever refused a seat there.
s01e01	JON: So take me with you when you go back.
s01e01	BENJEN: Jon…
s01e01	JON: Father will let me if you ask him, I know he will.
s01e01	BENJEN: The Wall isn’t going anywhere.
s01e01	JON: I’m ready to swear your oath.
s01e01	BENJEN: You don’t understand what you’d be giving up. We have no families. None of us will ever father sons.
s01e01	JON: I don’t care about that.
s01e01	BENJEN: You might, if you knew what it meant. … I’d better get inside. Rescue your father from his guests. We’ll talk later.
s01e01	[BENJEN goes to the banquet.]
s01e01	TYRION: Your uncle’s in the Night’s Watch.
s01e01	JON: What’re you doing back there?
s01e01	TYRION (drinking): Preparing for a night with your family. I’ve always wanted to see the Wall.
s01e01	JON: You’re Tyrion Lannister. The queen’s brother?
s01e01	TYRION: My greatest accomplishment. You – you’re Ned Stark’s bastard, aren’t you?
s01e01	[JON looks angry and turns away.]
s01e01	TYRION: Did I offend you? Sorry. You are the bastard, though.
s01e01	JON: Lord Eddard Stark is my father.
s01e01	TYRION: And Lady Stark is not your mother. Making you a bastard. Let me give you some advice, bastard. Never forget what you are. The rest of the world will not. Wear it like armor. Then it can never be used to hurt you.
s01e01	JON: What the hell do you know about being a bastard?
s01e01	TYRION: All dwarves are bastards in their fathers’ eyes.
s01e01	[TYRION departs. JON picks up his sword and attacks the dummy with new ferocity.]
s01e01	[The scene shifts back to the banquet, in full raucous swing. NED is off to himself; BENJEN comes up to him.]
s01e01	BENJEN: You at a feast -- It’s like a bear in a trap.
s01e01	NED: The boy I beheaded. Did you know him?
s01e01	BENJEN: Of course I did. Just a lad. But he was tough, Ned. A true Ranger.
s01e01	NED: He was talking madness. Said the Walkers slaughtered his friends.
s01e01	BENJEN: The two he was with are still missing.
s01e01	NED: A wildling ambush.
s01e01	BENJEN: Maybe. Direwolves south of the wall. Talk of the Walkers. My brother might be the next Hand to the king. Winter is coming.
s01e01	NED: Winter is coming.
s01e01	[ROBB approaches.]
s01e01	ROBB: Uncle Benjen.
s01e01	BENJEN: Robb boy. How are ye?
s01e01	ROBB: I’m good.
s01e01	[KING ROBERT gets even more bawdy with a wench.]
s01e01	CATELYN (in desperation) Is this your first time in the North, Your Grace?
s01e01	CERSEI: Yes. Lovely country.
s01e01	[They observe SANSA.]
s01e01	CATELYN: I’m sure it’s very grim, after Kings Landing. I remember how scared I was when Ned brought me up here for the first time.
s01e01	[SANSA approaches and smiles shyly at CERSEI.]
s01e01	CERSEI: Hello, little dove. But you are a beauty. How old are you?
s01e01	SANSA: Thirteen, Your Grace.
s01e01	CERSEI: You’re tall. Still growing?
s01e01	SANSA: I think so, Your Grace.
s01e01	CERSEI: And have you bled yet?
s01e01	SANSA (discomfited): No, Your Grace.
s01e01	CERSEI: And your dress. Did you make it?
s01e01	[SANSA nods yes.]
s01e01	CERSEI: Such talent. You must make something for me.
s01e01	[SANSA departs.]
s01e01	CERSEI (to CATELYN): I hear we might share a grandchild someday.
s01e01	CATELYN: I hear the same.
s01e01	CERSEI: Your daughter will do well in the capital. Such a beauty shouldn’t stay hidden up here forever.
s01e01	[SANSA and JOFFREY catch each other’s eye. JOFFREY smiles at her and she turns to her friend.]
s01e01	[JAIME and NED meet up. JAIME blocks their path.]
s01e01	NED: Your pardon.
s01e01	JAIME: I hear we might be neighbors soon. I hope it’s true.
s01e01	NED: Yes, the king has honored me with his offer.
s01e01	JAIME: I’m sure we’ll have a tournament to celebrate the new title, if you accept. It would be good to have you in the field. The competition has become a bit stale.
s01e01	NED: I don’t fight in tournaments.
s01e01	JAIME: No? Getting a little old for it?
s01e01	NED: I don’t fight in tournaments because when I fight a man for real, I don’t want him to know what I can do.
s01e01	JAIME: Well said.
s01e01	[ARYA flips food onto SANSA’s face.]
s01e01	SANSA: Arya!
s01e01	[CATELYN signals a laughing ROBB to deal with the girls. He hoists up ARYA.]
s01e01	ROBB: Time for bed.
s01e01	[The scene shifts to after the banquet. NED and CATELYN are in their bed.]
s01e01	NED: I’m a Northman. I belong here with you, not down south in that rat’s nest they call a capital.
s01e01	CATELYN: I won’t let him take you.
s01e01	NED: The king takes what he wants. That’s why he’s king.
s01e01	CATELYN: I’ll say, ‘Listen, fat man, you are not taking my husband anywhere. He belongs to me now.’
s01e01	NED: How did he get so fat?
s01e01	CATELYN: He only stops eating when it’s time for a drink.
s01e01	[There’s a knock at the door.]
s01e01	A VOICE: It’s Maester Luwin, my lord.
s01e01	NED: Send him in.
s01e01	LUWIN: Pardon, my lord, my lady. A rider in the night from your sister.
s01e01	[He hands CATELYN a sealed note.]
s01e01	NED: Stay.
s01e01	CATELYN: This was sent from the Eyrie. What’s she doing at the Eyrie? She hasn’t been back there since her wedding.
s01e01	[CATELYN reads the note, looks up in alarm, and then burns it.]
s01e01	NED: What news?
s01e01	CATELYN: She’s fled the capital. She says Jon Arryn was murdered. By the Lannisters. She says the king is in danger.
s01e01	NED: She’s fresh widowed, Cat. She doesn’t know what she’s saying.
s01e01	CATELYN: Lysa’s head would be on a spike right now if the wrong people had found that letter. Do you think she would risk her life, her son’s life, if she wasn’t certain her husband was murdered?
s01e01	LUWIN: If this news is true, and the Lannisters conspire against the throne, who but you can protect the king?
s01e01	CATELYN: They murdered the last Hand. Now you want Ned to take the job.
s01e01	LUWIN: The king rode for a month to ask Lord Stark’s help. He’s the only one he trusts. You swore the king an oath, my lord.
s01e01	CATELYN: He spent half his life fighting Robert’s wars. He owes him nothing. (To NED) Your father and brother rode south once on a king’s demand.
s01e01	LUWIN: A different time. Different king.
s01e01	[The scene shifts to the wild wedding celebration of KHAL DROGO and DAENERYS. Fighting and fornication. DAENERYS looks stricken at everything around her.]
s01e01	VISERYS: When do I meet with the Khal? We need to begin planning the invasion.
s01e01	ILLYRIO: If Khal Drogo has promised you a crown, you shall have it.
s01e01	VISERYS: When?
s01e01	ILLYRIO: When their omens favor war.
s01e01	VISERYS: I piss on Dothraki omens. I waited 17 years to get my throne back.
s01e01	[The sex and violence intensify. Two men fight to the death over a woman each is trying to rape. KHAL DROGO watches avidly.]
s01e01	ILLYRIO: A Dothraki wedding without at least three deaths is considered a dull affair.
s01e01	[A knight in Westerosi garb appears. KHAL DROGO greets him in Dothraki. It is JORAH MORMONT, bearing books.]
s01e01	JORAH: A small gift for the new Khaleesi. Songs and histories from the Seven Kingdoms.
s01e01	DAENERYS: Thank you, ser. Are you from my country?
s01e01	JORAH: Ser Jorah Mormont of Bear Island. I served your father for many years. Gods be good, I hope to always serve the rightful king.
s01e01	[DANY is presented with a chest with three dragon eggs in it.]
s01e01	ILLYRIO: Dragons’ eggs, Daenerys. From the Shadow Lands beyond Asshai. The ages have turned them to stone, but they will always be beautiful.
s01e01	DAENERYS: Thank you, Magister.
s01e01	[KHAL DROGO rises and strides forward. DAENERYS follows him, looking sick with fear. The Dothraki crowd behind her as she goes. The KHAL leads her to a white mare.]
s01e01	DAENERYS: She’s beautiful. … Ser Jorah, I don’t know how to say ‘thank you’ in Dothraki.
s01e01	JORAH: There is no word for ‘thank you’ in Dothraki.
s01e01	[The KHAL puts DANY on her horse and mounts his.]
s01e01	VISERYS: Make him happy.
s01e01	[The scene shifts to the seaside at sunset. The KHAL begins to unwrap DANY’s dress. She is sobbing. He touches the tears on her face.]
s01e01	KHAL DROGO: No.
s01e01	DAENERYS: Do you know the Common Tongue?
s01e01	KHAL DROGO: No.
s01e01	DAENERYS: Is ‘no’ the only word that you know?
s01e01	KHAL DROGO: No.
s01e01	[He takes off her gown and bends her down.]
s01e01	[The scene shifts to Winterfell. Tyrion and the Hound are seated outside the day after the banquet.]
s01e01	THE HOUND: Rough night, Imp?
s01e01	TYRION: If I get through this without squirting from one end or the other, it will be a miracle.
s01e01	THE HOUND: I didn’t pick you for a hunter.
s01e01	TYRION: The greatest in the land. My spear never misses.
s01e01	THE HOUND: It’s not hunting if you pay for it.
s01e01	[The king and Ned come into view.]
s01e01	ROBERT: Are you as good with a spear as you used to be?
s01e01	NED: No, but I’m still better than you.
s01e01	ROBERT: I know what I’m putting you through. Thank you for saying yes. I only ask you because I need you. You’re a loyal friend. You hear me? A loyal friend. The last one I’ve got.
s01e01	NED: I hope I’ll serve you well.
s01e01	ROBERT: You will. And I’ll make sure you don’t look so fucking grim all the time. Come on, boys, let’s go kill some boar!
